Curve Energy
248250.0 -23802.37914275922
248500.0 -23801.65894183549
248750.0 -23801.08963079239
249000.0 -23801.82355028793
249250.0 -23801.83530709989
249500.0 -23801.19997494435
249750.0 -23801.26015301659
250000.0 -23801.33467082417
250250.0 -23800.60376982741
250500.0 -23800.98953636882
250750.0 -23801.38147155692
251000.0 -23801.31327037989
251250.0 -23800.88984410598
251500.0 -23800.35908865069
251750.0 -23801.7608428365
252000.0 -23801.59605189237
252250.0 -23801.88464250206
252500.0 -23801.18676908913
252750.0 -23801.34093366918
253000.0 -23802.38258043742
253250.0 -23801.05698123505
253500.0 -23800.41679710995
253750.0 -23799.80915651516
254000.0 -23800.72391231762
254250.0 -23800.05092353431
254500.0 -23800.80269359504
254750.0 -23800.57402398864
255000.0 -23800.57766748005
255250.0 -23801.11570448321
255500.0 -23800.0696158134
255750.0 -23800.88499312147
256000.0 -23800.95908746343
256250.0 -23800.48711970473
256500.0 -23800.16290905963
256750.0 -23800.66592349444
257000.0 -23800.55266627112
257250.0 -23800.61738354896
257500.0 -23801.03101460463
257750.0 -23801.41876858744
258000.0 -23799.65212483311
258250.0 -23800.54918129672
258500.0 -23800.58642298802
258750.0 -23799.56023046847
259000.0 -23800.89873305168
259250.0 -23800.12351243458
259500.0 -23800.04059198899
259750.0 -23799.69141918062
260000.0 -23800.37446761187
260250.0 -23799.79438120291
260500.0 -23799.86309574437
260750.0 -23800.82385123577
261000.0 -23801.11356066675
261250.0 -23800.7922156223
261500.0 -23801.08685659305
261750.0 -23800.46936841717
262000.0 -23801.54322282122
262250.0 -23801.24155234328
262500.0 -23800.0432683833
262750.0 -23799.64240700987
263000.0 -23800.97782887398
263250.0 -23800.82538721204
263500.0 -23800.92372536482
263750.0 -23800.55490356515
264000.0 -23800.22698223714
264250.0 -23800.74146367847
264500.0 -23800.89493987881
264750.0 -23800.50972246017
265000.0 -23801.74177193025
265250.0 -23800.52316173599
265500.0 -23799.22655750325
265750.0 -23801.66592749473
266000.0 -23800.98613850983
266250.0 -23801.13899037323
266500.0 -23800.32118935265
266750.0 -23800.44370714097
267000.0 -23801.0068176014
267250.0 -23800.31597929217
267500.0 -23801.25975498056
267750.0 -23800.70935475159
268000.0 -23801.36194613565
268250.0 -23800.49128665592
268500.0 -23800.78493029367
268750.0 -23801.55640351961
269000.0 -23800.15063106684
269250.0 -23800.62291577768
269500.0 -23800.39163589962
269750.0 -23800.6939563363
270000.0 -23800.60411144589
270250.0 -23800.33823293976
270500.0 -23800.54222519466
270750.0 -23799.94072356523
271000.0 -23799.95764603742
271250.0 -23800.58167654427
271500.0 -23799.92289097511
271750.0 -23800.4314289607
272000.0 -23800.43054785162
272250.0 -23799.96559758276
272500.0 -23800.47424183348
272750.0 -23800.59747829362
273000.0 -23800.72601680879
273250.0 -23800.90769445081
273500.0 -23799.56034151476
273750.0 -23800.81523974126
274000.0 -23800.33168167873
274250.0 -23800.35166208569
274500.0 -23800.50915004524
274750.0 -23799.96769120459
275000.0 -23799.41227800852
275250.0 -23799.48873005574
275500.0 -23799.99346955064
275750.0 -23801.37893748439
276000.0 -23799.76575096645
276250.0 -23800.75881013622
276500.0 -23799.97610813003
276750.0 -23800.13109062425
277000.0 -23801.04960018399
277250.0 -23800.57701250761
277500.0 -23800.23323931831
277750.0 -23800.56918611342
278000.0 -23800.04889834548
278250.0 -23800.50868730373
278500.0 -23800.23101598832
278750.0 -23799.90612453409
279000.0 -23800.03739068263
279250.0 -23800.02413303674
279500.0 -23799.84427009692
279750.0 -23798.91980599222
280000.0 -23798.98280811073
280250.0 -23799.19721274171
280500.0 -23798.63515887609
280750.0 -23799.81844760663
281000.0 -23800.20396797057
281250.0 -23799.47958231184
281500.0 -23799.39574629478
281750.0 -23799.87379079093
282000.0 -23800.48263539182
282250.0 -23799.81807978561
282500.0 -23799.75704789273
282750.0 -23799.33641419846
283000.0 -23799.68409938967
283250.0 -23801.38783802106
283500.0 -23801.02923936745
283750.0 -23800.05457064845
284000.0 -23800.00237013263
284250.0 -23800.70895615526
284500.0 -23800.42774583344
284750.0 -23799.2634462035
285000.0 -23799.6580627695
285250.0 -23799.42090613734
285500.0 -23800.30903275916
285750.0 -23798.61061688706
286000.0 -23799.81997546643
286250.0 -23799.94009214235
286500.0 -23800.12525858116
286750.0 -23799.87575400133
287000.0 -23800.10518592432
287250.0 -23799.72462265956
287500.0 -23799.84563139184
287750.0 -23799.4077086525
288000.0 -23800.25057153796
288250.0 -23799.90830263968
288500.0 -23800.23200891457
288750.0 -23801.4899770068
289000.0 -23799.96722330826
289250.0 -23800.10867074932
289500.0 -23799.92034859021
289750.0 -23800.32124482088
290000.0 -23798.91135827304
290250.0 -23800.39875275148
290500.0 -23800.22338228511
290750.0 -23800.05026423121
291000.0 -23799.02593341959
291250.0 -23799.7736814047
291500.0 -23798.83906401835
291750.0 -23799.48914668464
292000.0 -23799.4074886539
292250.0 -23799.28989100528
292500.0 -23799.62733267021
292750.0 -23799.64091654774
293000.0 -23799.86897980702
293250.0 -23800.44373203216
293500.0 -23799.55586355041
293750.0 -23799.87881069045
294000.0 -23800.23586858893
294250.0 -23800.30992957064
294500.0 -23800.50468014637
294750.0 -23799.80682072472
295000.0 -23800.18695640667
295250.0 -23800.24551934277
295500.0 -23799.41994521912
295750.0 -23801.31481503433
296000.0 -23799.23006299704
296250.0 -23800.05960432269
296500.0 -23799.51874355679
296750.0 -23799.36301275296
297000.0 -23798.80140808811
297250.0 -23798.78288407416
297500.0 -23798.56221253323
297750.0 -23799.41865683678
298000.0 -23799.36834903717
298250.0 -23799.01579895729
298500.0 -23799.05089396798
298750.0 -23799.31568019343
299000.0 -23799.18231815199
299250.0 -23799.54803282923
299500.0 -23799.97038599996
299750.0 -23799.8900565586
300000.0 -23798.98268492107
300250.0 -23799.57461119127
300500.0 -23800.0495859641
300750.0 -23799.9243908727
301000.0 -23799.87836883597
301250.0 -23799.09277619568
301500.0 -23799.71762694993
301750.0 -23799.74247548555
302000.0 -23799.15573256
302250.0 -23799.20012656335
302500.0 -23800.32887649641
302750.0 -23799.36942369601
303000.0 -23799.80598202148
303250.0 -23798.94500765543
303500.0 -23799.24321202689
303750.0 -23799.59048933208
304000.0 -23799.74044225908
304250.0 -23799.34071547286
304500.0 -23800.20101216351
304750.0 -23799.74252667253
305000.0 -23799.79027071009
305250.0 -23798.74376650454
305500.0 -23799.22388511514
305750.0 -23798.5765214427
306000.0 -23798.92621318873
306250.0 -23798.94888917624
306500.0 -23798.49930598186
306750.0 -23798.19074934836
307000.0 -23798.92186166772
307250.0 -23798.30112850485
307500.0 -23798.30752241631
307750.0 -23798.18184639325
308000.0 -23797.85061986922
308250.0 -23798.18735994296
308500.0 -23797.83251533347
308750.0 -23798.1148476862
309000.0 -23797.73891433725
309250.0 -23798.68283275305
309500.0 -23798.68882113901
309750.0 -23799.11828110473
310000.0 -23799.2472042013
310250.0 -23799.31704855919
310500.0 -23798.1989350494
310750.0 -23797.93036275152
311000.0 -23798.52500801086
311250.0 -23798.53949402915
311500.0 -23798.30400580781
311750.0 -23798.58413167417
312000.0 -23798.55827810647
312250.0 -23798.69436017646
312500.0 -23799.30314306407
312750.0 -23798.74263277314
313000.0 -23797.32869559581
313250.0 -23798.02443274236
313500.0 -23798.27064072488
313750.0 -23798.58269331991
314000.0 -23798.47494748498
314250.0 -23798.77924420482
314500.0 -23797.95706518149
314750.0 -23797.23493822237
315000.0 -23797.66879368411
315250.0 -23797.32519627862
315500.0 -23797.82431276216
315750.0 -23797.97597861401
316000.0 -23797.67802623982
316250.0 -23798.79000338991
316500.0 -23796.89869960669
316750.0 -23797.73515630235
317000.0 -23797.59081432824
317250.0 -23797.44241018012
317500.0 -23796.45655008502
317750.0 -23796.93163898153
318000.0 -23797.34586976776
318250.0 -23796.73577809412
318500.0 -23796.7545311909
318750.0 -23796.91326103874
319000.0 -23796.67778618936
319250.0 -23796.94191858931
319500.0 -23798.5979608379
319750.0 -23797.19927408257
320000.0 -23797.35406206664
320250.0 -23796.56742871317
320500.0 -23796.20481110449
320750.0 -23796.7004738912
321000.0 -23798.03201149037
321250.0 -23797.03520512858
321500.0 -23796.6774451332
321750.0 -23797.25334313666
322000.0 -23797.56591751892
322250.0 -23797.58304666836
322500.0 -23797.56042175383
322750.0 -23797.61810693864
323000.0 -23797.59598813106
323250.0 -23797.63079665681
323500.0 -23799.17775919444
323750.0 -23798.56655127607
324000.0 -23798.20144233007
324250.0 -23798.66851740915
324500.0 -23798.34713812711
324750.0 -23798.41338056835
325000.0 -23799.40938858392
325250.0 -23798.47750348801
325500.0 -23797.92661473247
325750.0 -23798.91071038825
326000.0 -23799.42623770208
326250.0 -23798.71761977672
326500.0 -23798.1057842247
326750.0 -23799.40610922315
327000.0 -23798.10018298545
327250.0 -23798.68823103393
327500.0 -23798.72787840785
327750.0 -23798.73927022432
328000.0 -23799.53007039379
328250.0 -23798.56502038359
328500.0 -23798.17331511924
328750.0 -23798.49471806393
329000.0 -23798.89640638485
329250.0 -23798.90223912838
329500.0 -23797.53874205598
329750.0 -23799.47942438882
330000.0 -23799.92183283731
330250.0 -23799.1751107749
330500.0 -23798.31852525004
330750.0 -23799.5790541908
331000.0 -23798.50674520368
331250.0 -23798.39320620412
331500.0 -23797.66095646982
331750.0 -23797.73500357655
332000.0 -23797.86932796154
332250.0 -23797.44279951118
332500.0 -23799.40566531947
332750.0 -23798.30861883121
333000.0 -23798.53802454938
333250.0 -23798.14512207972
333500.0 -23798.60765681296
333750.0 -23798.80882643312
334000.0 -23799.18681742375
334250.0 -23798.67219895029
334500.0 -23798.63850833199
334750.0 -23798.13898395931
335000.0 -23798.45199481351
335250.0 -23798.71093669208
335500.0 -23797.79391212049
335750.0 -23798.06945103712
336000.0 -23798.45420104268
336250.0 -23796.96143093764
336500.0 -23797.55433593635
336750.0 -23797.17200319783
337000.0 -23797.75776376774
337250.0 -23797.36838029073
337500.0 -23797.55976163928
337750.0 -23797.38412252477
338000.0 -23798.59696241765
338250.0 -23797.3474306688
338500.0 -23797.33093331045
338750.0 -23797.13786481697
339000.0 -23797.53258943201
339250.0 -23797.96341128721
339500.0 -23796.73335687754
339750.0 -23796.67804876823
340000.0 -23796.5187743094
340250.0 -23796.37814765338
340500.0 -23797.18792388923
340750.0 -23796.96473288754
341000.0 -23796.64494188634
341250.0 -23796.9068954649
341500.0 -23796.70943528934
341750.0 -23796.08901004103
342000.0 -23795.71612506557
342250.0 -23796.60194105824
342500.0 -23796.97828180795
342750.0 -23795.21526163556
343000.0 -23796.48210324329
343250.0 -23796.47286659128
343500.0 -23796.58927769187
343750.0 -23796.84641203699
344000.0 -23797.49372399982
344250.0 -23798.29398654948
344500.0 -23797.77441293087
344750.0 -23796.60408120669
345000.0 -23796.99488348308
345250.0 -23796.64521484206
345500.0 -23795.97628011003
345750.0 -23796.67297504695
346000.0 -23796.49833482703
346250.0 -23798.38688896801
346500.0 -23797.95439625985
346750.0 -23797.70640426662
347000.0 -23797.21007727445
347250.0 -23797.30415070703
347500.0 -23797.87429089253
347750.0 -23798.35047930056
348000.0 -23798.44031389641
348250.0 -23797.97314992647
348500.0 -23797.37006915368
348750.0 -23797.53078075873
349000.0 -23797.97939132472
349250.0 -23797.23736919476
349500.0 -23797.1714186531
349750.0 -23797.49119039083
350000.0 -23798.18245058641
350250.0 -23798.19215237947
350500.0 -23798.00670536534
350750.0 -23797.91834726311
351000.0 -23798.10781397499
351250.0 -23798.36818814549
351500.0 -23798.30722329758
351750.0 -23797.35739331028
352000.0 -23797.91255938962
352250.0 -23796.34984487984
352500.0 -23796.71090846527
352750.0 -23798.67795397672
353000.0 -23798.10950686197
353250.0 -23798.71205161537
353500.0 -23798.07454643931
353750.0 -23798.42030401881
354000.0 -23797.10899624571
354250.0 -23798.12449169035
354500.0 -23797.6216353238
354750.0 -23797.11937379268
355000.0 -23798.16913394553
355250.0 -23798.49093447097
355500.0 -23797.06140240335
355750.0 -23797.14266743772
356000.0 -23797.39121346573
356250.0 -23798.84545373385
356500.0 -23798.83435659963
356750.0 -23799.50870580527
357000.0 -23797.75870827033
357250.0 -23798.61379704743
357500.0 -23799.48878207621
357750.0 -23798.99820641936
358000.0 -23799.13420587369
358250.0 -23798.91041141957
358500.0 -23799.16331915111
358750.0 -23798.94267791497
359000.0 -23798.82044566462
359250.0 -23798.79386505343
359500.0 -23797.75359327285
359750.0 -23798.46055159336
360000.0 -23798.52571189137
360250.0 -23797.97335902268
360500.0 -23797.85656195139
360750.0 -23798.9387751231
361000.0 -23798.98210340321
361250.0 -23798.53714730227
361500.0 -23798.44027051194
361750.0 -23798.27000123283
362000.0 -23797.77118607345
362250.0 -23798.58609937294
362500.0 -23798.20523678396
362750.0 -23798.92603185944
363000.0 -23797.88234886931
363250.0 -23799.30845477171
363500.0 -23799.38554866514
363750.0 -23799.68478493187
364000.0 -23799.31354654255
364250.0 -23800.20413398715
364500.0 -23799.18754923052
364750.0 -23799.36358735018
365000.0 -23798.45980376242
365250.0 -23798.49050483545
365500.0 -23799.05095086997
365750.0 -23799.59780628403
366000.0 -23799.42679031766
366250.0 -23799.43412890578
366500.0 -23799.81575637221
366750.0 -23799.8909960565
367000.0 -23799.85505982015
367250.0 -23799.99453984198
367500.0 -23799.59941775953
367750.0 -23800.02487643317
368000.0 -23798.87551798346
368250.0 -23799.96059648654
368500.0 -23798.9499787872
368750.0 -23799.13878061403
369000.0 -23799.28332685104
369250.0 -23798.0685598384
369500.0 -23797.77821063137
369750.0 -23798.79213239709
370000.0 -23799.20727005552
370250.0 -23798.61257616928
370500.0 -23798.95174096149
370750.0 -23797.93271434729
371000.0 -23799.03754483017
371250.0 -23799.7724579909
371500.0 -23799.96526513579
371750.0 -23799.00582125406
372000.0 -23798.4800696338
372250.0 -23799.76330334581
372500.0 -23799.13610146633
372750.0 -23799.97311094355
373000.0 -23799.98556737396
373250.0 -23798.79558123219
373500.0 -23799.05816245003
373750.0 -23799.65273701156
374000.0 -23798.93991358086
374250.0 -23799.25523164449
374500.0 -23799.17588628417
374750.0 -23798.85671927876
375000.0 -23798.64127854412
375250.0 -23799.51218577893
375500.0 -23799.5085429126
375750.0 -23798.59237578943
376000.0 -23798.77063168373
376250.0 -23798.55197184077
376500.0 -23799.14204946258
376750.0 -23798.02527052964
377000.0 -23798.0285456909
377250.0 -23799.06564939055
377500.0 -23798.7190359793
377750.0 -23798.55359741344
378000.0 -23799.20537827952
378250.0 -23798.42377927053
378500.0 -23798.8732744414
378750.0 -23798.98863262776
379000.0 -23798.66774503562
379250.0 -23798.29045678988
379500.0 -23797.69895316428
379750.0 -23798.13816839454
380000.0 -23798.26599634751
380250.0 -23798.3503459256
380500.0 -23796.87355043449
380750.0 -23798.35918223833
381000.0 -23797.61645107118
381250.0 -23797.2608738216
381500.0 -23797.93763505117
381750.0 -23798.13055652962
382000.0 -23797.64359506767
382250.0 -23798.48357229761
382500.0 -23798.24972945662
382750.0 -23798.9257173796
383000.0 -23798.77194041388
383250.0 -23798.00143577133
383500.0 -23799.06033320387
383750.0 -23798.51855140084
384000.0 -23798.24612633376
384250.0 -23798.75838704834
384500.0 -23798.35111085625
384750.0 -23798.58786018639
385000.0 -23798.87551882783
385250.0 -23798.53813489766
385500.0 -23799.43760888491
385750.0 -23798.95992237763
386000.0 -23800.12445810253
386250.0 -23798.9316134559
386500.0 -23799.19286744814
386750.0 -23798.37798458966
387000.0 -23798.68916835731
387250.0 -23799.62588761681
387500.0 -23799.71883515651
387750.0 -23798.28839458502
388000.0 -23799.1101957186
388250.0 -23799.0157131675
388500.0 -23798.81195880779
388750.0 -23799.4038493812
389000.0 -23799.78129942521
389250.0 -23798.80509984273
389500.0 -23799.95330735119
389750.0 -23798.56805958687
390000.0 -23799.08829247538
390250.0 -23800.5969329898
390500.0 -23799.88165151054
390750.0 -23799.76258385286
391000.0 -23799.68214376226
